Stat_ID,Rider_ID,Heart_Rate,Speed,Latitude,Longitude,Elevation,Cadence,Power,STAT_TS
8408,175.2206096,184,,-34.975435,138.751303,450.6000061,,,2014-05-10T23:17:18Z
8409,175.2409289,184,,-34.975411,138.751345,450.7999878,,,2014-05-10T23:17:19Z
8410,175.2612482,183,,-34.975388,138.751388,451,,,2014-05-10T23:17:20Z
8411,175.2815675,183,,-34.975367,138.75143,451,,,2014-05-10T23:17:21Z
8412,175.3018868,183,,-34.975346,138.751473,451,,,2014-05-10T23:17:22Z
8413,175.3222061,183,,-34.975323,138.751514,451.2000122,,,2014-05-10T23:17:23Z
8414,175.3425254,183,,-34.975297,138.751553,451.2000122,,,2014-05-10T23:17:24Z
8415,175.3628447,183,,-34.975273,138.751594,451.6000061,,,2014-05-10T23:17:25Z
8416,175.383164,183,,-34.97525,138.751636,452,,,2014-05-10T23:17:26Z
8417,175.4034833,183,,-34.975225,138.751676,452.2000122,,,2014-05-10T23:17:27Z
8418,175.4238026,184,,-34.975197,138.751716,452.2000122,,,2014-05-10T23:17:28Z
8419,175.4441219,183,,-34.975169,138.751755,452.6000061,,,2014-05-10T23:17:29Z
8420,175.4644412,183,,-34.975139,138.751793,452.7999878,,,2014-05-10T23:17:30Z
8421,175.4847605,184,,-34.975108,138.751829,453,,,2014-05-10T23:17:31Z
8422,175.5050798,184,,-34.975075,138.751863,453.2000122,,,2014-05-10T23:17:32Z
8423,175.5253991,183,,-34.975042,138.751895,453.6000061,,,2014-05-10T23:17:33Z
8424,175.5457184,183,,-34.975007,138.751928,454,,,2014-05-10T23:17:34Z
8425,175.5660377,183,,-34.974972,138.751958,454.6000061,,,2014-05-10T23:17:35Z
8426,175.586357,184,,-34.974939,138.751987,455,,,2014-05-10T23:17:36Z
8427,175.6066763,183,,-34.974906,138.752015,455,,,2014-05-10T23:17:37Z
8428,175.6269956,184,,-34.974871,138.752045,455.2000122,,,2014-05-10T23:17:38Z
8429,175.6473149,135,,-34.985721,138.731327,464.3999939,,,2014-05-10T23:10:17Z
8430,175.6676343,134,,-34.985767,138.73143,464,,,2014-05-10T23:10:18Z
8431,175.6879536,134,,-34.985815,138.731535,464,,,2014-05-10T23:10:19Z
8432,175.7082729,133,,-34.985866,138.731642,463.3999939,,,2014-05-10T23:10:20Z
8433,175.7285922,133,,-34.985918,138.731751,462.7999878,,,2014-05-10T23:10:21Z
8434,175.7489115,132,,-34.985969,138.731861,462.2000122,,,2014-05-10T23:10:22Z
8435,175.7692308,132,,-34.986022,138.731969,461.7999878,,,2014-05-10T23:10:23Z
8436,175.7895501,131,,-34.986074,138.732074,461.6000061,,,2014-05-10T23:10:24Z
8437,175.8098694,131,,-34.986127,138.73218,461.2000122,,,2014-05-10T23:10:25Z
8438,175.8301887,130,,-34.986182,138.732284,460.7999878,,,2014-05-10T23:10:26Z
8439,175.850508,130,,-34.986238,138.732388,460,,,2014-05-10T23:10:27Z
8440,175.8708273,130,,-34.986294,138.732491,460,,,2014-05-10T23:10:28Z
8441,175.8911466,130,,-34.986355,138.732593,460,,,2014-05-10T23:10:29Z
8442,175.9114659,130,,-34.986417,138.732697,459.6000061,,,2014-05-10T23:10:30Z
8443,175.9317852,130,,-34.986486,138.732805,458.6000061,,,2014-05-10T23:10:31Z
8444,175.9521045,130,,-34.98656,138.732918,457.2000122,,,2014-05-10T23:10:32Z
8445,175.9724238,126,,-34.986635,138.733038,456.2000122,,,2014-05-10T23:10:33Z
8446,175.9927431,124,,-34.986712,138.733163,455,,,2014-05-10T23:10:34Z
8447,176.0130624,124,,-34.986791,138.733293,454,,,2014-05-10T23:10:35Z
8448,176.0333817,125,,-34.986875,138.733426,453.2000122,,,2014-05-10T23:10:36Z
8449,176.053701,126,,-34.986958,138.733563,452,,,2014-05-10T23:10:37Z
8450,176.0740203,126,,-34.987045,138.733704,450.6000061,,,2014-05-10T23:10:38Z
8451,176.0943396,126,,-34.987133,138.733846,449.2000122,,,2014-05-10T23:10:39Z
8452,176.1146589,126,,-34.987222,138.733992,447.6000061,,,2014-05-10T23:10:40Z
8453,176.1349782,125,,-34.987305,138.734141,445.7999878,,,2014-05-10T23:10:41Z
8454,176.1552975,124,,-34.987382,138.734294,444.6000061,,,2014-05-10T23:10:42Z
8455,176.1756168,123,,-34.987453,138.734445,443.7999878,,,2014-05-10T23:10:43Z
8456,176.1959361,123,,-34.987514,138.734597,443.3999939,,,2014-05-10T23:10:44Z
8457,176.2162554,123,,-34.987565,138.734754,443.3999939,,,2014-05-10T23:10:45Z
8458,176.2365747,124,,-34.987606,138.734913,443.3999939,,,2014-05-10T23:10:46Z
8459,176.256894,124,,-34.987641,138.735071,442.7999878,,,2014-05-10T23:10:47Z
8460,176.2772134,124,,-34.987667,138.735231,442,,,2014-05-10T23:10:48Z
8461,176.2975327,124,,-34.987684,138.735395,440.6000061,,,2014-05-10T23:10:49Z
8462,176.317852,124,,-34.987699,138.735562,439,,,2014-05-10T23:10:50Z
8463,176.3381713,124,,-34.987716,138.73574,436.7999878,,,2014-05-10T23:10:51Z
8464,176.3584906,123,,-34.987735,138.735925,434.6000061,,,2014-05-10T23:10:52Z
8465,176.3788099,123,,-34.987751,138.736107,430,,,2014-05-10T23:10:53Z
8466,176.3991292,122,,-34.987766,138.736284,428,,,2014-05-10T23:10:54Z
8467,176.4194485,122,,-34.987782,138.736447,426,,,2014-05-10T23:10:55Z
8468,176.4397678,122,,-34.987796,138.736605,424,,,2014-05-10T23:10:56Z
8469,176.4600871,121,,-34.987806,138.736753,422.2000122,,,2014-05-10T23:10:57Z
8470,176.4804064,120,,-34.987814,138.736896,420.6000061,,,2014-05-10T23:10:58Z
8471,176.5007257,119,,-34.987825,138.737044,419.2000122,,,2014-05-10T23:10:59Z
8472,176.521045,118,,-34.987837,138.737194,417.6000061,,,2014-05-10T23:11:00Z
8473,176.5413643,119,,-34.987848,138.737343,415.7999878,,,2014-05-10T23:11:01Z
8474,176.5616836,119,,-34.987858,138.737491,414,,,2014-05-10T23:11:02Z
8475,176.5820029,119,,-34.987868,138.737637,412.2000122,,,2014-05-10T23:11:03Z
8476,176.6023222,184,,-34.974835,138.752074,455.6000061,,,2014-05-10T23:17:39Z
8477,176.6226415,184,,-34.974801,138.752103,455.7999878,,,2014-05-10T23:17:40Z
8478,176.6429608,183,,-34.974766,138.752133,456,,,2014-05-10T23:17:41Z
8479,176.6632801,183,,-34.974733,138.752165,456.2000122,,,2014-05-10T23:17:42Z
8480,176.6835994,184,,-34.974698,138.752198,456.2000122,,,2014-05-10T23:17:43Z
8481,176.7039187,183,,-34.974663,138.752231,456.6000061,,,2014-05-10T23:17:44Z
8482,176.724238,183,,-34.974626,138.752265,456.6000061,,,2014-05-10T23:17:45Z
8483,176.7445573,183,,-34.974587,138.752298,457,,,2014-05-10T23:17:46Z
8484,176.7648766,183,,-34.974548,138.752336,457.2000122,,,2014-05-10T23:17:47Z
8485,176.7851959,183,,-34.97451,138.752373,457.2000122,,,2014-05-10T23:17:48Z
8486,176.8055152,183,,-34.974473,138.752415,457.2000122,,,2014-05-10T23:17:49Z
8487,176.8258345,183,,-34.974438,138.752463,457,,,2014-05-10T23:17:50Z
8488,176.8461538,183,,-34.974403,138.752514,456.7999878,,,2014-05-10T23:17:51Z
8489,176.8664731,182,,-34.974373,138.752574,456.7999878,,,2014-05-10T23:17:52Z
8490,176.8867925,183,,-34.97435,138.752635,456.7999878,,,2014-05-10T23:17:53Z
8491,176.9071118,182,,-34.974333,138.752697,457.2000122,,,2014-05-10T23:17:54Z
8492,176.9274311,182,,-34.97432,138.752762,457,,,2014-05-10T23:17:55Z
8493,176.9477504,182,,-34.974311,138.752827,457.3999939,,,2014-05-10T23:17:56Z
8494,176.9680697,182,,-34.974308,138.752893,457.3999939,,,2014-05-10T23:17:57Z
8495,176.988389,182,,-34.974307,138.752958,457.7999878,,,2014-05-10T23:17:58Z
8496,177.0087083,182,,-34.974306,138.753021,458,,,2014-05-10T23:17:59Z
8497,177.0290276,181,,-34.974304,138.753078,458.3999939,,,2014-05-10T23:18:00Z
8498,177.0493469,181,,-34.974299,138.753129,459,,,2014-05-10T23:18:01Z
8499,177.0696662,181,,-34.974293,138.753179,459.3999939,,,2014-05-10T23:18:02Z
8500,177.0899855,181,,-34.974289,138.753228,459.7999878,,,2014-05-10T23:18:03Z
8501,177.1103048,181,,-34.974287,138.753275,460.2000122,,,2014-05-10T23:18:04Z
8502,177.1306241,181,,-34.974285,138.753323,460.6000061,,,2014-05-10T23:18:05Z
8503,177.1509434,181,,-34.974282,138.753371,460.7999878,,,2014-05-10T23:18:06Z
8504,177.1712627,181,,-34.974276,138.753422,461.2000122,,,2014-05-10T23:18:07Z
8505,177.191582,181,,-34.974268,138.75347,461.6000061,,,2014-05-10T23:18:08Z
8506,177.2119013,181,,-34.974258,138.753516,462.2000122,,,2014-05-10T23:18:09Z
8507,177.2322206,181,,-34.974245,138.753563,462.3999939,,,2014-05-10T23:18:10Z
8508,177.2525399,181,,-34.974231,138.753612,462.6000061,,,2014-05-10T23:18:11Z
8509,177.2728592,180,,-34.974213,138.75366,462.7999878,,,2014-05-10T23:18:12Z
8510,177.2931785,181,,-34.974191,138.753705,462.7999878,,,2014-05-10T23:18:13Z
8511,177.3134978,181,,-34.974163,138.753741,463.3999939,,,2014-05-10T23:18:14Z
8512,177.3338171,181,,-34.974132,138.753775,464,,,2014-05-10T23:18:15Z
8513,177.3541364,181,,-34.974103,138.753803,464.6000061,,,2014-05-10T23:18:16Z
8514,177.3744557,181,,-34.974073,138.753826,464.6000061,,,2014-05-10T23:18:17Z
8515,177.394775,182,,-34.974045,138.753849,465,,,2014-05-10T23:18:18Z
8516,177.4150943,182,,-34.974018,138.753872,465.3999939,,,2014-05-10T23:18:19Z
8517,177.4354136,181,,-34.973993,138.753895,465.7999878,,,2014-05-10T23:18:20Z
8518,177.4557329,182,,-34.973969,138.753919,466,,,2014-05-10T23:18:21Z
8519,177.4760522,182,,-34.973945,138.753942,466.3999939,,,2014-05-10T23:18:22Z
8520,177.4963716,182,,-34.973925,138.753965,466.7999878,,,2014-05-10T23:18:23Z
8521,177.5166909,119,,-34.987876,138.737774,410,,,2014-05-10T23:11:04Z
8522,177.5370102,118,,-34.987885,138.737901,408,,,2014-05-10T23:11:05Z
8523,177.5573295,117,,-34.987893,138.738017,406,,,2014-05-10T23:11:06Z
8524,177.5776488,116,,-34.9879,138.738128,404.6000061,,,2014-05-10T23:11:07Z
8525,177.5979681,115,,-34.987909,138.738234,403.2000122,,,2014-05-10T23:11:08Z
8526,177.6182874,115,,-34.98792,138.738338,402.2000122,,,2014-05-10T23:11:09Z
8527,177.6386067,115,,-34.987936,138.738444,401,,,2014-05-10T23:11:10Z
8528,177.658926,115,,-34.987959,138.738543,399.7999878,,,2014-05-10T23:11:11Z
8529,177.6792453,114,,-34.987997,138.738634,398.7999878,,,2014-05-10T23:11:12Z
8530,177.6995646,114,,-34.988051,138.738715,398,,,2014-05-10T23:11:13Z
8531,177.7198839,113,,-34.988122,138.738784,397.3999939,,,2014-05-10T23:11:14Z
8532,177.7402032,114,,-34.988208,138.738841,396.7999878,,,2014-05-10T23:11:15Z
8533,177.7605225,114,,-34.988301,138.738895,396,,,2014-05-10T23:11:16Z
8534,177.7808418,116,,-34.988401,138.738945,395.2000122,,,2014-05-10T23:11:17Z
8535,177.8011611,116,,-34.988509,138.738994,393.2000122,,,2014-05-10T23:11:18Z
8536,177.8214804,117,,-34.988623,138.739041,392,,,2014-05-10T23:11:19Z
8537,177.8417997,116,,-34.988742,138.739086,391,,,2014-05-10T23:11:20Z
8538,177.862119,117,,-34.988865,138.739129,390.2000122,,,2014-05-10T23:11:21Z
8539,177.8824383,117,,-34.988991,138.739172,389,,,2014-05-10T23:11:22Z
8540,177.9027576,119,,-34.989112,138.739215,388,,,2014-05-10T23:11:23Z
8541,177.9230769,120,,-34.98923,138.739256,387.3999939,,,2014-05-10T23:11:24Z
8542,177.9433962,121,,-34.989343,138.739298,387.3999939,,,2014-05-10T23:11:25Z
8543,177.9637155,122,,-34.989446,138.739336,387.6000061,,,2014-05-10T23:11:26Z
8544,177.9840348,124,,-34.989546,138.739372,387.7999878,,,2014-05-10T23:11:27Z
8545,178.0043541,124,,-34.989639,138.739407,388,,,2014-05-10T23:11:28Z
8546,178.0246734,125,,-34.989723,138.739442,388.3999939,,,2014-05-10T23:11:29Z
8547,178.0449927,125,,-34.989797,138.739484,388.3999939,,,2014-05-10T23:11:30Z
8548,178.065312,124,,-34.989856,138.739532,388.6000061,,,2014-05-10T23:11:31Z
8549,178.0856313,123,,-34.989889,138.739595,388.7999878,,,2014-05-10T23:11:32Z
8550,178.1059507,122,,-34.989889,138.739666,389.2000122,,,2014-05-10T23:11:33Z
8551,178.12627,120,,-34.989873,138.739732,389.3999939,,,2014-05-10T23:11:34Z
8552,178.1465893,121,,-34.989839,138.739784,389.2000122,,,2014-05-10T23:11:35Z
8553,178.1669086,121,,-34.989783,138.739823,388.6000061,,,2014-05-10T23:11:36Z
8554,178.1872279,122,,-34.98972,138.739861,388.2000122,,,2014-05-10T23:11:37Z
8555,178.2075472,123,,-34.989655,138.739906,388,,,2014-05-10T23:11:38Z
8556,178.2278665,124,,-34.989578,138.739962,387.7999878,,,2014-05-10T23:11:39Z
8557,178.2481858,124,,-34.989497,138.740028,387.2000122,,,2014-05-10T23:11:40Z
8558,178.2685051,124,,-34.989419,138.7401,386.7999878,,,2014-05-10T23:11:41Z
8559,178.2888244,182,,-34.973903,138.753986,467,,,2014-05-10T23:18:24Z
8560,178.3091437,182,,-34.973881,138.75401,467.2000122,,,2014-05-10T23:18:25Z
8561,178.329463,182,,-34.97386,138.754033,467.7999878,,,2014-05-10T23:18:26Z
8562,178.3497823,183,,-34.973842,138.754056,468.2000122,,,2014-05-10T23:18:27Z
8563,178.3701016,183,,-34.973822,138.75408,468.6000061,,,2014-05-10T23:18:28Z
8564,178.3904209,183,,-34.973802,138.754105,469.2000122,,,2014-05-10T23:18:29Z
8565,178.4107402,182,,-34.973783,138.75413,469.3999939,,,2014-05-10T23:18:30Z
8566,178.4310595,182,,-34.973767,138.754156,469.6000061,,,2014-05-10T23:18:31Z
8567,178.4513788,183,,-34.973751,138.754179,469.3999939,,,2014-05-10T23:18:32Z
8568,178.4716981,183,,-34.973734,138.754203,469.6000061,,,2014-05-10T23:18:33Z
8569,178.4920174,183,,-34.973717,138.754229,469.7999878,,,2014-05-10T23:18:34Z
8570,178.5123367,183,,-34.9737,138.754257,470.3999939,,,2014-05-10T23:18:35Z
8571,178.532656,183,,-34.973685,138.754286,470.6000061,,,2014-05-10T23:18:36Z
8572,178.5529753,183,,-34.973669,138.754315,470.7999878,,,2014-05-10T23:18:37Z
8573,178.5732946,183,,-34.973648,138.754347,471,,,2014-05-10T23:18:38Z
8574,178.5936139,183,,-34.973628,138.754378,471.3999939,,,2014-05-10T23:18:39Z
8575,178.6139332,183,,-34.973608,138.754412,471.7999878,,,2014-05-10T23:18:40Z
8576,178.6342525,183,,-34.973584,138.754445,472.2000122,,,2014-05-10T23:18:41Z
8577,178.6545718,183,,-34.973562,138.754479,472.2000122,,,2014-05-10T23:18:42Z
8578,178.6748911,183,,-34.973541,138.754514,472.2000122,,,2014-05-10T23:18:43Z
8579,178.6952104,183,,-34.973521,138.754551,472.2000122,,,2014-05-10T23:18:44Z
8580,178.7155298,183,,-34.973502,138.75459,472.3999939,,,2014-05-10T23:18:45Z
8581,178.7358491,182,,-34.973484,138.75463,472.3999939,,,2014-05-10T23:18:46Z
8582,178.7561684,182,,-34.973462,138.754672,472.2000122,,,2014-05-10T23:18:47Z
8583,178.7764877,182,,-34.973439,138.754716,472.2000122,,,2014-05-10T23:18:48Z
8584,178.796807,181,,-34.973414,138.754763,472.2000122,,,2014-05-10T23:18:49Z
8585,178.8171263,181,,-34.973386,138.754814,472,,,2014-05-10T23:18:50Z
8586,178.8374456,180,,-34.973355,138.754866,471.7999878,,,2014-05-10T23:18:51Z
8587,178.8577649,180,,-34.973323,138.754922,471.7999878,,,2014-05-10T23:18:52Z
8588,178.8780842,179,,-34.973289,138.754979,471.6000061,,,2014-05-10T23:18:53Z
8589,178.8984035,179,,-34.973248,138.755036,471.7999878,,,2014-05-10T23:18:54Z
8590,178.9187228,179,,-34.9732,138.755082,471.3999939,,,2014-05-10T23:18:55Z
8591,178.9390421,178,,-34.973144,138.755115,471.6000061,,,2014-05-10T23:18:56Z
8592,178.9593614,178,,-34.973083,138.755137,471.6000061,,,2014-05-10T23:18:57Z
8593,178.9796807,178,,-34.973023,138.755152,471.6000061,,,2014-05-10T23:18:58Z
8594,179,178,,-34.972962,138.755168,471.7999878,,,2014-05-10T23:18:59Z
8595,179.0203193,178,,-34.972904,138.755185,472.2000122,,,2014-05-10T23:19:00Z
8596,179.0406386,178,,-34.972848,138.755197,472.7999878,,,2014-05-10T23:19:01Z
8597,179.0609579,178,,-34.972792,138.755209,473,,,2014-05-10T23:19:02Z
8598,179.0812772,178,,-34.972735,138.755223,473.2000122,,,2014-05-10T23:19:03Z
8599,179.1015965,179,,-34.972678,138.755238,473.2000122,,,2014-05-10T23:19:04Z
8600,179.1219158,179,,-34.972617,138.75525,473.2000122,,,2014-05-10T23:19:05Z
8601,179.1422351,178,,-34.972552,138.755254,473.6000061,,,2014-05-10T23:19:06Z
8602,179.1625544,178,,-34.972486,138.755242,473.3999939,,,2014-05-10T23:19:07Z
8603,179.1828737,178,,-34.97242,138.75522,473.2000122,,,2014-05-10T23:19:08Z
8604,179.203193,178,,-34.972358,138.755193,472.7999878,,,2014-05-10T23:19:09Z
8605,179.2235123,178,,-34.972301,138.755164,472.7999878,,,2014-05-10T23:19:10Z
8606,179.2438316,178,,-34.972246,138.755131,472.7999878,,,2014-05-10T23:19:11Z
8607,179.2641509,178,,-34.972191,138.755097,472.7999878,,,2014-05-10T23:19:12Z
8608,179.2844702,124,,-34.989347,138.740182,386,,,2014-05-10T23:11:42Z
8609,179.3047896,124,,-34.989283,138.740275,384.7999878,,,2014-05-10T23:11:43Z
8610,179.3251089,124,,-34.989225,138.740377,384.3999939,,,2014-05-10T23:11:44Z
8611,179.3454282,125,,-34.98917,138.740485,383.7999878,,,2014-05-10T23:11:45Z
8612,179.3657475,125,,-34.989121,138.740596,383.7999878,,,2014-05-10T23:11:46Z
8613,179.3860668,125,,-34.989075,138.740707,383.6000061,,,2014-05-10T23:11:47Z
8614,179.4063861,125,,-34.989031,138.740818,383.3999939,,,2014-05-10T23:11:48Z
8615,179.4267054,126,,-34.988988,138.740928,383.2000122,,,2014-05-10T23:11:49Z
8616,179.4470247,126,,-34.988946,138.741036,383,,,2014-05-10T23:11:50Z
8617,179.467344,126,,-34.988906,138.74114,383,,,2014-05-10T23:11:51Z
8618,179.4876633,126,,-34.988868,138.741243,382.6000061,,,2014-05-10T23:11:52Z
8619,179.5079826,126,,-34.988832,138.741346,382.3999939,,,2014-05-10T23:11:53Z
8620,179.5283019,126,,-34.988797,138.741446,382.2000122,,,2014-05-10T23:11:54Z
8621,179.5486212,126,,-34.988761,138.741545,382.6000061,,,2014-05-10T23:11:55Z
8622,179.5689405,125,,-34.988724,138.741643,383,,,2014-05-10T23:11:56Z
8623,179.5892598,126,,-34.98869,138.741738,383.3999939,,,2014-05-10T23:11:57Z
8624,179.6095791,126,,-34.988657,138.741828,383.7999878,,,2014-05-10T23:11:58Z
8625,179.6298984,126,,-34.988625,138.741913,384.2000122,,,2014-05-10T23:11:59Z
8626,179.6502177,126,,-34.988595,138.741993,384.6000061,,,2014-05-10T23:12:00Z
8627,179.670537,126,,-34.988566,138.742068,384.7999878,,,2014-05-10T23:12:01Z
8628,179.6908563,127,,-34.988538,138.742141,385,,,2014-05-10T23:12:02Z
8629,179.7111756,127,,-34.98851,138.742212,385.3999939,,,2014-05-10T23:12:03Z
8630,179.7314949,128,,-34.988482,138.742282,385.7999878,,,2014-05-10T23:12:04Z
8631,179.7518142,129,,-34.988456,138.742349,386.2000122,,,2014-05-10T23:12:05Z
8632,179.7721335,130,,-34.988429,138.742415,386.3999939,,,2014-05-10T23:12:06Z
8633,179.7924528,131,,-34.988405,138.742481,386.7999878,,,2014-05-10T23:12:07Z
8634,179.8127721,133,,-34.988381,138.742545,387,,,2014-05-10T23:12:08Z
8635,179.8330914,135,,-34.988356,138.742606,387.7999878,,,2014-05-10T23:12:09Z
8636,179.8534107,136,,-34.988335,138.742664,388.2000122,,,2014-05-10T23:12:10Z
8637,179.87373,137,,-34.988309,138.74272,388.3999939,,,2014-05-10T23:12:11Z
8638,179.8940493,138,,-34.988283,138.742774,388.6000061,,,2014-05-10T23:12:12Z
8639,179.9143687,139,,-34.988258,138.74283,389,,,2014-05-10T23:12:13Z
8640,179.934688,140,,-34.988233,138.742883,389.6000061,,,2014-05-10T23:12:14Z
8641,179.9550073,140,,-34.988207,138.742932,390.2000122,,,2014-05-10T23:12:15Z
8642,179.9753266,141,,-34.988184,138.742978,390.6000061,,,2014-05-10T23:12:16Z
8643,179.9956459,142,,-34.988164,138.743025,391,,,2014-05-10T23:12:17Z
8644,180.0159652,143,,-34.988146,138.743071,391,,,2014-05-10T23:12:18Z
8645,180.0362845,144,,-34.98813,138.743114,391.2000122,,,2014-05-10T23:12:19Z
8646,180.0566038,144,,-34.988112,138.743155,391.6000061,,,2014-05-10T23:12:20Z
8647,180.0769231,145,,-34.988096,138.743197,392.2000122,,,2014-05-10T23:12:21Z
8648,180.0972424,146,,-34.988077,138.743239,392.6000061,,,2014-05-10T23:12:22Z
8649,180.1175617,178,,-34.972129,138.755068,473,,,2014-05-10T23:19:13Z
8650,180.137881,177,,-34.972061,138.755043,472.7999878,,,2014-05-10T23:19:14Z
8651,180.1582003,177,,-34.971985,138.755028,472.3999939,,,2014-05-10T23:19:15Z
8652,180.1785196,177,,-34.9719,138.75502,471,,,2014-05-10T23:19:16Z
8653,180.1988389,176,,-34.971811,138.755012,470.2000122,,,2014-05-10T23:19:17Z
8654,180.2191582,176,,-34.971717,138.755003,469,,,2014-05-10T23:19:18Z
8655,180.2394775,175,,-34.971619,138.754991,468.7999878,,,2014-05-10T23:19:19Z
8656,180.2597968,175,,-34.971518,138.754975,468,,,2014-05-10T23:19:20Z
8657,180.2801161,174,,-34.971416,138.754962,467,,,2014-05-10T23:19:21Z
8658,180.3004354,174,,-34.971312,138.754953,466.6000061,,,2014-05-10T23:19:22Z
8659,180.3207547,173,,-34.971206,138.754948,466.2000122,,,2014-05-10T23:19:23Z
8660,180.341074,173,,-34.971101,138.754952,465.3999939,,,2014-05-10T23:19:24Z
8661,180.3613933,172,,-34.970998,138.754969,464.6000061,,,2014-05-10T23:19:25Z
8662,180.3817126,172,,-34.970896,138.755,464.3999939,,,2014-05-10T23:19:26Z
8663,180.4020319,171,,-34.970795,138.755039,464.3999939,,,2014-05-10T23:19:27Z
8664,180.4223512,171,,-34.970695,138.755081,464.3999939,,,2014-05-10T23:19:28Z
8665,180.4426705,171,,-34.970596,138.755129,464.2000122,,,2014-05-10T23:19:29Z
8666,180.4629898,170,,-34.9705,138.75518,464.2000122,,,2014-05-10T23:19:30Z
8667,180.4833091,170,,-34.970406,138.755233,464.2000122,,,2014-05-10T23:19:31Z
8668,180.5036284,170,,-34.970309,138.755286,464.6000061,,,2014-05-10T23:19:32Z
8669,180.5239478,170,,-34.97021,138.755335,464.7999878,,,2014-05-10T23:19:33Z
8670,180.5442671,170,,-34.97011,138.755381,464.6000061,,,2014-05-10T23:19:34Z
8671,180.5645864,170,,-34.970011,138.755428,464.3999939,,,2014-05-10T23:19:35Z
8672,180.5849057,170,,-34.969915,138.75547,464.3999939,,,2014-05-10T23:19:36Z
8673,180.605225,170,,-34.969821,138.755505,464.6000061,,,2014-05-10T23:19:37Z
8674,180.6255443,171,,-34.969731,138.755535,465.2000122,,,2014-05-10T23:19:38Z
8675,180.6458636,172,,-34.96964,138.755556,465.7999878,,,2014-05-10T23:19:39Z
8676,180.6661829,172,,-34.969553,138.755578,466.6000061,,,2014-05-10T23:19:40Z
8677,180.6865022,173,,-34.969472,138.755606,467.7999878,,,2014-05-10T23:19:41Z
8678,180.7068215,174,,-34.96939,138.75563,467.7999878,,,2014-05-10T23:19:42Z
8679,180.7271408,175,,-34.96931,138.755663,467.6000061,,,2014-05-10T23:19:43Z
8680,180.7474601,176,,-34.969234,138.755694,468,,,2014-05-10T23:19:44Z
8681,180.7677794,176,,-34.969155,138.755727,468.3999939,,,2014-05-10T23:19:45Z
8682,180.7880987,177,,-34.969075,138.755761,468.7999878,,,2014-05-10T23:19:46Z
8683,180.808418,178,,-34.968991,138.7558,469,,,2014-05-10T23:19:47Z
8684,180.8287373,179,,-34.96891,138.755838,469.6000061,,,2014-05-10T23:19:48Z
